res_id,name,establishment,address,city,city_id,locality,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,timings,average_cost_for_two,price_range,currency,highlights,aggregate_rating,rating_text,opentable_support,delivery,takeaway,STATE,AREA,votes
5003,Om Sweets & Snacks,['Quick Bites'],"11-12, HUDA Market, Sector 4, Gurgaon",Gurgaon,1,Sector 4,28.47467363,77.00949647,0,1,"Sector 4, Gurgaon","Bakery, Mithai, North Indian, Chinese, Street Food",8am â€“ 10:30pm (Mon-Sun),400,1,Rs.,"['Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Debit Card', 'Dinner', 'Delivery', 'Desserts and Bakes', 'Air Conditioned', 'Sodexo', 'Indoor Seating', 'Free Parking', 'Pure Veg', 'Ticket Restaurant']",4.2,Very Good,0,1,-1,Haryana,44212,782
552,Haldiram's,['Quick Bites'],"1454/2, Near Sheeshganj Gurudwara, Chandni Chowk, New Delhi",New Delhi,1,Chandni Chowk,28.65638354,77.23172721,0,1,"Chandni Chowk, New Delhi","North Indian, South Indian, Street Food, Fast Food, Chinese, Mithai",8:30 AM to 10:30 PM,600,2,Rs.,"['Dinner', 'Cash', 'Breakfast', 'Lunch', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes', 'Air Conditioned']",4,Very Good,0,-1,-1,Delhi,1484,852
1424,Haldiram's,['Quick Bites'],"Ground Floor, Parsavnath City Mall, Sector 12, Faridabad",Faridabad,1,"Parsavnath City Mall, Sector 12, Faridabad",28.38367921,77.31436539,,1,"Parsavnath City Mall, Sector 12, Faridabad, Faridabad","North Indian, South Indian, Street Food, Fast Food, Mithai, Desserts",10 AM to 11 PM,450,1,Rs.,"['Lunch', 'Debit Card', 'Takeaway Available', 'Mall Parking', 'Cash', 'Dinner', 'Credit Card', 'Free Parking', 'Pure Veg', 'Air Conditioned', 'Digital Payments Accepted', 'Indoor Seating', 'Desserts and Bakes']",4,Very Good,0,-1,-1,Haryana,44212,779
550,Haldiram's,['Quick Bites'],"108-109, Ground Floor, Spice World Mall, Sector 25, Noida",Noida,1,"Spice World Mall, Sector 25",28.58629759,77.34122336,201301,1,"Spice World Mall, Sector 25, Noida","Mithai, Street Food, Fast Food, North Indian, South Indian",8:30 AM to 11 PM,600,2,Rs.,"['Cash', 'Takeaway Available', 'No Alcohol Available', 'Credit Card', 'Mall Parking', 'Debit Card', 'Breakfast', 'Dinner', 'Lunch', 'Air Conditioned', 'Pure Veg', 'Indoor Seating', 'Desserts and Bakes']",4,Very Good,0,-1,-1,Uttar Pradesh,240928,772
308697,Shree Bhagatram,['Quick Bites'],"A-5, Ground Floor, Vasant Square Mall, Vasant Kunj, New Delhi",New Delhi,1,"Vasant Square Mall, Vasant Kunj",28.52470061,77.1565925,,1,"Vasant Square Mall, Vasant Kunj, New Delhi","North Indian, Chinese, South Indian, Mithai, Momos",9 AM to 11 PM,650,2,Rs.,"['Dinner', 'Credit Card', 'Lunch', 'Delivery', 'Takeaway Available', 'Debit Card', 'Cash', 'Breakfast', 'Mall Parking', 'Indoor Seating', 'Wheelchair Accessible', 'Pure Veg', 'Air Conditioned']",3.7,Good,0,1,-1,Delhi,1484,803
9165,Old Famous Jalebi Wala,['Sweet Shop'],"Dariba Corner, Chandni Chowk, New Delhi",New Delhi,1,Chandni Chowk,28.65607874,77.23350786,0,1,"Chandni Chowk, New Delhi","Mithai, Street Food",8 AM to 10 PM,100,1,Rs.,"['Cash', 'Credit Card', 'Takeaway Available', 'No Seating Available', 'Debit Card', 'Pure Veg', 'Desserts and Bakes']",4,Very Good,0,-1,-1,Delhi,1484,1240
1034,Om Sweets & Snacks,['Quick Bites'],"Shop-773/775, Opposite Water Tank, Arjun Nagar, Sector 8, Gurgaon",Gurgaon,1,Sector 8,28.45969417,77.02148259,0,1,"Sector 8, Gurgaon","North Indian, South Indian, Street Food, Mithai",8am â€“ 10:30pm (Mon-Sun),500,2,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes']",4.3,Very Good,0,1,-1,Haryana,44212,784
18277230,Haldiram's,['Quick Bites'],"G-3, Unity One Mall, Janakpuri, New Delhi",New Delhi,1,"Unity One Mall, Janakpuri",28.62878372,77.07646888,,1,"Unity One Mall, Janakpuri, New Delhi","North Indian, Mithai, South Indian, Street Food, Chinese, Fast Food, Desserts",8:30 AM to 10:30 PM (Mon-Sun),500,2,Rs.,"['No Alcohol Available', 'Lunch', 'Takeaway Available', 'Debit Card', 'Mall Parking', 'Credit Card', 'Dinner', 'Cash', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes', 'Digital Payments Accepted']",4.1,Very Good,0,-1,-1,Delhi,1484,686
305303,Bikanervala,['Sweet Shop'],"7, Masjid Moth, Near HDFC Bank, Greater Kailash (GK) 2, New Delhi",New Delhi,1,Greater Kailash 2 (GK2),28.53727685,77.23909959,,1,"Greater Kailash 2 (GK2), New Delhi","Mithai, Street Food, South Indian, North Indian, Chinese",8 AM to 11 PM (Mon-Sun),600,2,Rs.,"['Delivery', 'Breakfast', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Pure Veg', 'Desserts and Bakes', 'Indoor Seating']",3.9,Good,0,1,-1,Delhi,1484,711
3894,Haldiram's,['Quick Bites'],"D Mall, Netaji Subhash Place, New Delhi",New Delhi,1,"D Mall, Netaji Subhash Place",28.69290053,77.15296883,0,1,"D Mall, Netaji Subhash Place, New Delhi","North Indian, Mithai, South Indian, Street Food, Fast Food, Chinese, Desserts",9:30 AM to 10:30 PM (Mon-Sun),550,2,Rs.,"['Credit Card', 'Dinner', 'Debit Card', 'Mall Parking', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating', 'Desserts and Bakes', 'Pure Veg', 'Air Conditioned']",4,Very Good,0,-1,-1,Delhi,1484,732
491,Bikanervala,['Sweet Shop'],"A-80, Central Market, Near Axis Bank, Lajpat Nagar 2, New Delhi",New Delhi,1,"Central Market, Lajpat Nagar 2",28.57091144,77.23901812,0,1,"Central Market, Lajpat Nagar 2, New Delhi","Mithai, Street Food, South Indian, North Indian, Chinese",8 AM to 11 PM,600,2,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Dinner', 'Delivery', 'Breakfast', 'Sodexo', 'Ticket Restaurant', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes']",4,Very Good,0,1,-1,Delhi,1484,671
1097,Haldiram's,['Quick Bites'],"19-A, Najafgarh Road, Moti Nagar, New Delhi",New Delhi,1,Moti Nagar,28.66063535,77.15275358,0,1,"Moti Nagar, New Delhi","Mithai, Street Food, Fast Food, North Indian, South Indian",8:30 AM to 11 PM (Mon-Sun),600,2,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Breakfast', 'Dinner', 'Credit Card', 'Lunch', 'Air Conditioned', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes']",4,Very Good,0,-1,-1,Delhi,1484,683
310453,Harish Phulwari,['Quick Bites'],"34-35, Near HDFC Bank, HUDA Market 2, Sector 56, Gurgaon",Gurgaon,1,Sector 56,28.42809925,77.09968943,,1,"Sector 56, Gurgaon","North Indian, South Indian, Fast Food",8 AM to 10:30 PM,500,2,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Delivery', 'Lunch', 'Air Conditioned', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes']",3.8,Good,0,-1,-1,Haryana,44212,622
18175283,Hira Sweets,['Sweet Shop'],"Janakpuri East Metro Station, Janakpuri, New Delhi",New Delhi,1,Janakpuri,28.63278653,77.08646882,,1,"Janakpuri, New Delhi","Mithai, North Indian, South Indian, Fast Food, Chinese",8:30am â€“ 11pm (Mon-Sun),450,1,Rs.,"['Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Breakfast', 'Lunch', 'Delivery', 'Indoor Seating', 'Desserts and Bakes', 'Digital Payments Accepted', 'Pure Veg']",3.9,Good,0,1,-1,Delhi,1484,628
4056,Bikanervala,['Sweet Shop'],"G-9, Ring Road Mall, Rohini, New Delhi",New Delhi,1,Rohini,28.69787786,77.11574011,0,1,"Rohini, New Delhi","Mithai, Street Food, South Indian, North Indian, Chinese","8:30am â€“ 10:30pm (Mon, Tue, Wed, Fri, Sat, Sun), 8am â€“ 11pm (Thu)",600,2,Rs.,"['Delivery', 'Cash', 'Takeaway Available', 'Lunch', 'Dinner', 'Debit Card', 'Breakfast', 'Credit Card', 'Air Conditioned', 'Ticket Restaurant', 'Pure Veg', 'Free Parking', 'Sodexo', 'Indoor Seating', 'Desserts and Bakes']",3.8,Good,0,1,-1,Delhi,1484,659
18425141,Haldiram's,['Quick Bites'],"City Centre Mall, Near Sector 12 Metro Station, Sector 12, Dwarka",New Delhi,1,"City Centre Mall, Sector 12, Dwarka",28.59441137,77.04327419,,1,"City Centre Mall, Sector 12, Dwarka, New Delhi","North Indian, Mithai, Street Food, South Indian",10 AM to 10:30 PM (Mon-Sun),550,2,Rs.,"['Lunch', 'Cash', 'Dinner', 'Mall Parking', 'No Alcohol Available', 'Takeaway Available', 'Credit Card', 'Pure Veg', 'Indoor Seating', 'Desserts and Bakes', 'Air Conditioned', 'Wheelchair Accessible']",4,Very Good,0,-1,-1,Delhi,1484,609
18232128,Shri Ram Dhaba,['Quick Bites'],"Opposite Omaxe City Center, Sohna Road, Gurgaon",Gurgaon,1,Sohna Road,28.41153228,77.04231128,,1,"Sohna Road, Gurgaon","North Indian, Street Food, Mithai",24 Hours,400,1,Rs.,"['Delivery', 'Breakfast', 'Lunch', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Pure Veg', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating']",3.9,Good,0,-1,-1,Haryana,44212,585
1751,Bikanervala,['Sweet Shop'],"28/3/4, Site 4, Dabur Mohan Nagar Link Road, Sahibabad, Ghaziabad",Ghaziabad,1,Sahibabad,28.65328901,77.34291047,0,1,"Sahibabad, Ghaziabad","Mithai, Street Food, South Indian, North Indian, Chinese",8:30am â€“ 10:30pm (Mon-Sun),600,2,Rs.,"['Lunch', 'Delivery', 'Breakfast', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Sodexo', 'Ticket Restaurant', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes', 'Indoor Seating', 'Digital Payments Accepted']",3.8,Good,0,1,-1,Uttar Pradesh,240928,597
18670962,Haldiram's,['Quick Bites'],"C 9, Opposite ITI, Main Market, Malviya Nagar, New Delhi",New Delhi,1,Malviya Nagar,28.53638438,77.2113223,,1,"Malviya Nagar, New Delhi","Street Food, North Indian, South Indian, Chinese, Mithai",11 AM to 11 PM,400,1,Rs.,"['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Pure Veg', 'Air Conditioned']",4.2,Very Good,0,-1,-1,Delhi,1484,551
588,Nathu's Sweets,['Quick Bites'],"23-25, Bengali Market, Mandi House, New Delhi",New Delhi,1,"Bengali Market, Mandi House",28.62977664,77.23171614,,1,"Bengali Market, Mandi House, New Delhi","North Indian, Chinese, South Indian, Street Food, Pizza, Desserts, Mithai",8 AM to 11 PM,600,2,Rs.,"['Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",3.5,Good,0,-1,-1,Delhi,1484,693
3370,BTW,['Sweet Shop'],"G-71 & G-87, Aggarwal City Plaza, Mangalam Palace, Rohini, New Delhi",New Delhi,1,"Aggarwal City Plaza, Rohini",28.70032674,77.11747818,0,1,"Aggarwal City Plaza, Rohini, New Delhi","Mithai, South Indian, Fast Food, North Indian",10:30 AM to 11 PM,400,1,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'No Seating Available', 'Dinner', 'Delivery', 'Debit Card', 'Free Parking', 'Desserts and Bakes', 'Pure Veg']",4,Very Good,0,1,-1,Delhi,1484,676
9002,Haldiram's,['Quick Bites'],"Dilshad Garden Metro Station, G-3, Dilshad Garden, New Delhi",New Delhi,1,Dilshad Garden,28.67599924,77.32170224,0,1,"Dilshad Garden, New Delhi","North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",8:30 AM to 11 PM,600,2,Rs.,"['Lunch', 'Cash', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg', 'Air Conditioned', 'Desserts and Bakes']",3.9,Good,0,-1,-1,Delhi,1484,532
5469,Kali Ghata,['Sweet Shop'],"Arya Samaj Road, Uttam Nagar, New Delhi",New Delhi,1,Uttam Nagar,28.6195083,77.06040882,0,1,"Uttam Nagar, New Delhi","Mithai, Desserts",6 AM to 11 PM,200,1,Rs.,"['Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes', 'Air Conditioned']",3.9,Good,0,-1,-1,Delhi,1484,626
301004,Bikanervala,['Sweet Shop'],"19 & 20, RDC, Raj Nagar, Ghaziabad",Ghaziabad,1,Raj Nagar,28.67531239,77.44245563,,1,"Raj Nagar, Ghaziabad","Mithai, Street Food, South Indian, North Indian, Chinese",8 AM to 11 PM,600,2,Rs.,"['Lunch', 'Delivery', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Free Parking', 'Indoor Seating', 'Ticket Restaurant', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes', 'Sodexo', 'Digital Payments Accepted']",3.9,Good,0,-1,-1,Uttar Pradesh,240928,576
18337965,BTW,['Quick Bites'],"A-17, Tagore Market, Kirti Nagar, New Delhi",New Delhi,1,Kirti Nagar,28.65440791,77.13718303,,1,"Kirti Nagar, New Delhi","Street Food, South Indian, North Indian, Mithai, Beverages",10 AM to 10:30 PM,400,1,Rs.,"['Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Desserts and Bakes', 'Air Conditioned', 'Self Service', 'Pure Veg', 'Indoor Seating']",4.2,Very Good,0,1,-1,Delhi,1484,649
9636,Haldiram's,['Quick Bites'],"Omaxe City Centre, Sohna Road, Gurgaon",Gurgaon,1,Omaxe City Centre,28.41184369,77.04227708,0,1,"Omaxe City Centre, Gurgaon","Mithai, Street Food, Fast Food, North Indian, South Indian",9 AM to 10:30 PM,600,2,Rs.,"['Dinner', 'Cash', 'Breakfast', 'Lunch', 'Mall Parking', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes', 'Digital Payments Accepted']",3.9,Good,0,1,-1,Haryana,44212,583
307070,Haldiram's,['Quick Bites'],"114, 115, 116, Cyber Hub, Sector 24, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.49565246,77.08879396,,1,"Cyber Hub, DLF Cyber City, Gurgaon","North Indian, Mithai, South Indian, Street Food, Chinese, Desserts",10:30 AM to 10 PM (Mon-Sun),450,1,Rs.,"['Takeaway Available', 'Credit Card', 'Lunch', 'Cash', 'Debit Card', 'Dinner', 'Air Conditioned', 'Desserts and Bakes', 'Outdoor Seating', 'Pure Veg', 'Indoor Seating']",4,Very Good,0,-1,-1,Haryana,44212,564
18303698,Om Sweets & Snacks,['Quick Bites'],"Shop 135, Huda Market Sector 46, Near Sector 45, Gurgaon",Gurgaon,1,Sector 45,28.43460367,77.05864325,,1,"Sector 45, Gurgaon","North Indian, Mithai, Fast Food, South Indian, Chinese",8am â€“ 10:30pm (Mon-Sun),500,2,Rs.,"['Dinner', 'Cash', 'Breakfast', 'Lunch', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes']",4.2,Very Good,0,1,-1,Haryana,44212,695
18565081,Mithaas,['Sweet Shop'],"Shop 30-33, Amrapali Crystal Home Market, Sector 76, Near Sector 72, Noida",Noida,1,Sector 72,28.5712368,77.38198187,,1,"Sector 72, Noida","Mithai, North Indian, South Indian, Street Food, Chinese",9 AM to 10:30 PM,400,1,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Breakfast', 'Free Parking', 'Indoor Seating', 'Outdoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes']",3.8,Good,0,1,-1,Uttar Pradesh,240928,539
769,Adyar Ananda Bhavan,['Quick Bites'],"S-18, Main Market, Green Park, New Delhi",New Delhi,1,Green Park,28.5572137,77.20251795,0,1,"Green Park, New Delhi","South Indian, North Indian, Chinese, Mithai",9 AM to 10:30 PM,500,2,Rs.,"['Takeaway Available', 'Breakfast', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Indoor Seating', 'Air Conditioned']",3.8,Good,0,-1,-1,Delhi,1484,578
18573758,Bikanervala,['Sweet Shop'],"ZB - 9, 10, 11 / 487, GT Road, Near HP Petrol Pump, Dilshad Garden, New Delhi",New Delhi,1,Dilshad Garden,28.67642665,77.31700938,,1,"Dilshad Garden, New Delhi","Mithai, Street Food, South Indian, North Indian, Chinese",8:30am â€“ 10:30pm (Mon-Sun),600,2,Rs.,"['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted', 'Desserts and Bakes']",3.8,Good,0,1,-1,Delhi,1484,495
1914,Bhimsain's Bengali Sweet House,['Quick Bites'],"27-29, Bengali Market, Mandi House, New Delhi",New Delhi,1,"Bengali Market, Mandi House",28.62960978,77.23177046,,1,"Bengali Market, Mandi House, New Delhi","North Indian, South Indian, Chinese, Street Food, Mithai",8 AM to 11 PM,400,1,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Indoor Seating', 'Desserts and Bakes', 'Air Conditioned', 'Pure Veg']",3.7,Good,0,-1,-1,Delhi,1484,614
310748,Bikanervala,['Sweet Shop'],"Jaipuria Sunrise Plaza, Indirapuram, Ghaziabad",Ghaziabad,1,"Jaipuria Sunrise Plaza, Indirapuram",28.63971706,77.37839274,,1,"Jaipuria Sunrise Plaza, Indirapuram, Ghaziabad","Mithai, Street Food, South Indian, North Indian, Chinese",8:30am â€“ 10:30pm (Mon-Sun),600,2,Rs.,"['Lunch', 'Delivery', 'Breakfast', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Free Parking', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes', 'Indoor Seating']",3.6,Good,0,-1,-1,Uttar Pradesh,240928,505
8601,Haldiram's,['Quick Bites'],"Ground Floor, Shipra Mall, Gulmohar Road, Indirapuram, Ghaziabad",Ghaziabad,1,"Shipra Mall, Indirapuram",28.63371143,77.37026364,0,1,"Shipra Mall, Indirapuram, Ghaziabad","North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",10:30 AM to 11 PM,600,2,Rs.,"['Debit Card', 'No Alcohol Available', 'Mall Parking', 'Dinner', 'Lunch', 'Breakfast', 'Credit Card', 'Cash', 'Indoor Seating', 'Desserts and Bakes', 'Pure Veg', 'Air Conditioned', 'Digital Payments Accepted']",3.9,Good,0,-1,-1,Uttar Pradesh,240928,510
1418,Milan Sweet House,['Quick Bites'],"Shop 64-65, Sector 10, Faridabad",Faridabad,1,Sector 10,28.36926125,77.32854959,,1,"Sector 10, Faridabad","North Indian, Fast Food, South Indian, Chinese, Mithai","11 AM to 4 PM, 7 PM to 10:30 PM (Mon-Sun)",500,2,Rs.,"['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted']",3.9,Good,0,1,-1,Haryana,44212,516
18163937,BTW,['Quick Bites'],"E-18, Phase 1, Buddh Vihar, Near Hanuman Mandir, Rohini, New Delhi",New Delhi,1,Rohini,28.70500289,77.08779383,,1,"Rohini, New Delhi",Mithai,8 AM to 11 PM,300,1,Rs.,"['Dinner', 'Cash', 'Delivery', 'Breakfast', 'Lunch', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes', 'Air Conditioned', 'Self Service']",4.1,Very Good,0,1,-1,Delhi,1484,627
305677,Bikanervala,['Sweet Shop'],"29-33, Omaxe NRI City Centre, Omega II, Near Pari Chowk, Omega 2, Noida",Greater Noida,1,Omega 2,28.46342634,77.51087543,,1,"Omega 2, Greater Noida","Mithai, Street Food, South Indian, North Indian, Chinese",8 AM to 11 PM,600,2,Rs.,"['Credit Card', 'Breakfast', 'Cash', 'Delivery', 'Takeaway Available', 'Dinner', 'Debit Card', 'Lunch', 'Indoor Seating', 'Pure Veg', 'Free Parking', 'Air Conditioned', 'Desserts and Bakes', 'Digital Payments Accepted']",3.9,Good,0,1,-1,Uttar Pradesh,240928,468
18547374,Sona Mithai Wala,['Sweet Shop'],"G-6, Pankaj Plaza, Surajmal Vihar Market, Anand Vihar, New Delhi",New Delhi,1,Anand Vihar,28.65972569,77.30625574,110092,1,"Anand Vihar, New Delhi","Mithai, Street Food, Fast Food",9AM to 10PM (Mon-Sun),150,1,Rs.,"['No Seating Available', 'Delivery', 'Breakfast', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Pure Veg', 'Desserts and Bakes']",4.2,Very Good,0,1,-1,Delhi,1484,677
495,Bikanervala,['Sweet Shop'],"28, NWA Club Road, Punjabi Bagh, New Delhi",New Delhi,1,Punjabi Bagh,28.66668328,77.1215833,0,1,"Punjabi Bagh, New Delhi","Mithai, Street Food, South Indian, North Indian, Chinese",8:30am â€“ 10:30pm (Mon-Sun),600,2,Rs.,"['Dinner', 'Cash', 'Breakfast', 'Lunch', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes', 'Air Conditioned']",3.9,Good,0,1,-1,Delhi,1484,458
18609628,Bikanervala,['Sweet Shop'],"14 & 15, PVR Anupam, Community Centre, Saket, New Delhi",New Delhi,1,Saket,28.52333818,77.20734593,,1,"Saket, New Delhi","Mithai, Street Food, South Indian, North Indian, Chinese",8:30am â€“ 10:30pm (Mon-Sun),600,2,Rs.,"['Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted']",3.8,Good,0,-1,-1,Delhi,1484,417
18762464,BTW,['Quick Bites'],"CS-2, Gyan Khand-III, Indirapuram, Ghaziabad",Ghaziabad,1,Indirapuram,28.64325248,77.35535759,,1,"Indirapuram, Ghaziabad","Mithai, North Indian, South Indian, Street Food",11 AM to 10 PM,400,1,Rs.,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes']",4,Very Good,0,1,-1,Uttar Pradesh,240928,474
307218,Shyam Sweets,['Sweet Shop'],"112, Barshahbulla Chowk, Near Metro Station, Chawri Bazar, New Delhi",New Delhi,1,Chawri Bazar,28.65039593,77.23030496,,1,"Chawri Bazar, New Delhi","Mithai, Street Food",8 AM to 10 PM,150,1,Rs.,"['Cash', 'Takeaway Available', 'No Seating Available', 'Pure Veg', 'Desserts and Bakes']",4.2,Very Good,0,-1,-1,Delhi,1484,488
5172,Om Sweets & Snacks,['Sweet Shop'],"2nd Floor, Food Court, Hongkong Bazaar, Sector 57, Gurgaon",Gurgaon,1,"Hong Kong Bazaar Mall, Sector 57, Gurgaon",28.42096401,77.09049918,0,1,"Hong Kong Bazaar Mall, Sector 57, Gurgaon, Gurgaon","North Indian, South Indian, Street Food, Mithai",8am â€“ 10pm (Mon-Sun),500,2,Rs.,"['Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Dinner', 'Mall Parking', 'Delivery', 'Breakfast', 'Air Conditioned', 'Desserts and Bakes', 'Indoor Seating', 'Pure Veg']",4,Very Good,0,1,-1,Haryana,44212,494
551,Haldiram's,['Sweet Shop'],"B-1, H/8, Sarita Vihar, New Delhi",New Delhi,1,Sarita Vihar,28.51866425,77.29483154,0,1,"Sarita Vihar, New Delhi","Mithai, Street Food, Fast Food, North Indian, South Indian",9 AM to 10:30 PM,600,2,Rs.,"['Dinner', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Pure Veg', 'Desserts and Bakes', 'Outdoor Seating', 'Digital Payments Accepted']",3.9,Good,0,-1,-1,Delhi,1484,412
18601031,Laddoo Gopal Sweets & Restaurant,['Quick Bites'],"C-543, Chhajupur, Main 100 Feet Road, Shahdara, New Delhi",New Delhi,1,Shahdara,28.68953767,77.28566777,,1,"Shahdara, New Delhi","North Indian, Chinese, South Indian, Mithai, Street Food",8 AM to 11 PM,400,1,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Dinner', 'Delivery', 'Breakfast', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned', 'Pure Veg']",3.8,Good,0,1,-1,Delhi,1484,441
4057,Bikanervala,['Sweet Shop'],"1st Floor, Rajiv Gandhi Handicraft Bhavan, Baba Kharak Singh Marg, Connaught Place, New Delhi",New Delhi,1,Connaught Place,28.63033431,77.21382011,0,1,"Connaught Place, New Delhi","Mithai, Street Food, South Indian, North Indian, Chinese",8:30am â€“ 10:30pm (Mon-Sun),600,2,Rs.,"['Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes', 'Digital Payments Accepted']",3.8,Good,0,-1,-1,Delhi,1484,416
18395115,Haldiram's,['Quick Bites'],"UG-90, Parsavnath Mall, Akshardham Metro Station, Noida Link Road, Pandav Nagar, New Delhi",New Delhi,1,Pandav Nagar,28.61765588,77.27977932,,1,"Pandav Nagar, New Delhi","Mithai, Street Food, Fast Food, North Indian, South Indian",8:30 AM to 10:30 PM,600,2,Rs.,"['Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Dinner', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg', 'Desserts and Bakes', 'Air Conditioned', 'Self Service']",4,Very Good,0,-1,-1,Delhi,1484,392
301907,Sargam Sweets,['Sweet Shop'],"A1/11, Mohan Garden, Near Metro Pillar 753, Peepal Wala Road, Uttam Nagar, New Delhi",New Delhi,1,Uttam Nagar,28.62105343,77.03915767,110059,1,"Uttam Nagar, New Delhi","Mithai, Chinese, South Indian",9am â€“ 11pm (Mon-Sun),400,1,Rs.,"['Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Dinner', 'Delivery', 'Digital Payments Accepted', 'Free Parking', 'Catering Available', 'Pure Veg', 'Desserts and Bakes', 'Indoor Seating']",3.4,Average,0,1,-1,Delhi,1484,580
